-84.60179,46.952473,-13.67091,-8.719428,-16.174631,-16.857962,-13.984048,-10.500167,-15.208073,-0.71010494,-9.38122,-4.618746,-8.870143,-2.7912962,-7.746308,-5.8817124,-6.9528427,-1.9699091,-7.9940853,-0.6504532,-5.558218,0.45107916,-5.061079,4.4918923,0.5453127,4.567464,1.698423,6.196606,2.7134204,5.741965,0.41519153,0.8636796,-3.7109113,-0.6239583,-5.140274,-4.065305,-12.329413,-11.434234,-14.51013,-7.914418
-161.9185,77.48627,-10.605556,-1.2539209,-13.2062,-13.384312,-21.351778,-7.8128524,-11.963107,-6.697235,-4.059385,1.5261823,-10.1070385,-2.8176463,-5.5787334,-1.315663,-7.447007,-10.980072,-12.012426,-4.10647,-5.2533402,-1.72625,-2.0897846,6.952294,-0.62866193,2.5552874,1.5459034,6.242268,1.2393522,7.667792,5.2880993,-0.88987154,-5.740776,-0.55868095,-5.475381,-3.3427117,-12.170887,-12.419061,-12.544477,-5.4914875
-44.15144,49.18342,-11.285961,-13.148144,-13.7797985,-3.6739721,-10.936249,-3.8579352,-9.953994,0.4815898,-8.882816,1.757329,-6.6145124,-2.7346675,-8.976768,-4.1408944,-10.155357,-4.6015716,-9.578252,-2.9901276,-6.754454,-2.5693758,-6.8270926,-0.32090768,-2.4956367,3.422797,2.3770654,6.7242017,3.9937577,7.4018984,0.70411843,2.3632925,-2.6027794,-1.3457878,-7.8435383,-6.294708,-11.391246,-8.108408,-12.514694,-9.974298
-85.87564,40.732998,0.33838317,2.7542012,-6.4091787,1.2760907,-19.090311,-6.0329447,-10.643437,-1.4366963,-5.097766,1.4692197,-6.616905,0.6309983,-8.228873,-4.769627,-6.564261,-7.6412535,-11.119697,-5.5176735,-8.369848,-1.5956193,-3.1961346,4.3000026,1.2221773,5.7466044,2.7140977,7.097453,1.209101,4.225891,-2.8295856,0.5064851,-4.6019654,-1.4242597,-6.471566,-5.9816165,-11.815105,-9.999593,-12.837802,-7.9595604
-26.764042,29.839228,-17.598993,-5.4133253,-14.461297,-12.328129,-9.335676,-4.1073976,-7.2175374,3.1688495,-6.3669076,-0.22036219,-2.6465216,-1.1394004,-3.8143601,3.605668,-7.7190557,0.2737675,-5.164948,-3.2206552,-7.588474,-1.8181522,-9.28282,-3.4972136,-4.6194987,3.4015863,1.1887659,7.5612187,2.7063732,6.06888,0.46168017,1.7763612,-5.3287044,-3.4108748,-9.148377,-5.88966,-11.767562,-9.921179,-14.714426,-8.300108
-94.49553,48.83686,-8.645441,-9.450361,-12.926851,-3.2952218,-18.761433,-3.4126332,-13.5258875,2.6070683,-7.702838,0.5170667,-6.7383327,-1.5049275,-7.5106564,-3.1102674,-7.885766,-3.9635315,-8.6515,-1.3879396,-6.6606855,-1.5172176,-4.6127405,2.8025985,-2.4158857,3.2804499,0.5982629,6.988646,2.7455575,6.7601786,1.8387406,4.01902,-4.4260035,-1.79266,-7.2869754,-5.3818307,-11.176155,-7.2387366,-12.447414,-9.115664
-19.848871,34.021515,-15.405299,-7.2763195,-14.855234,-15.861309,-10.917547,-0.8170514,-6.80007,-2.3686407,-8.483854,-2.5107877,-11.839065,-0.35000446,-9.418635,-2.1841857,-10.022256,0.23183249,-9.571968,-6.2761884,-8.164261,-0.07637294,-4.0513034,2.6313288,-1.4429008,4.523783,3.3452637,8.66415,0.7792158,6.276463,1.6442099,1.5534548,-7.5821924,-1.520497,-5.66299,-4.964053,-12.96418,-9.438326,-13.920294,-10.026913
-105.31993,67.29063,-9.035527,-14.155034,-19.663425,-19.391153,-8.681238,-5.046063,-10.13671,0.9270299,-9.263892,0.5257046,-7.181248,-2.7996545,-0.22657968,1.1231735,-4.3635235,-1.662136,-9.343155,-6.084428,-11.579507,-2.6045706,-2.9340897,-0.37224773,-0.12914681,7.1567507,-0.7949679,5.38794,2.1568115,5.872938,1.9010378,3.5641742,-3.5023906,-2.6926858,-9.063964,-6.393415,-10.4105625,-9.450595,-14.376272,-8.4069195
-141.1164,86.50833,-8.395563,-9.257707,-5.7946634,-14.325493,-18.639246,2.9737935,-13.798421,-5.3061795,-11.406925,-8.194765,-12.238261,-6.546473,-4.0611567,-5.7718186,-10.20845,-5.3422384,-11.048195,-6.3225956,-8.580634,2.931829,-2.3601232,-0.5825925,-1.4415414,3.2467124,1.2523615,7.8064065,6.23482,8.373568,1.2603246,2.5513937,-3.60002,-0.7938833,-7.955653,-8.245756,-12.189664,-8.563269,-11.396877,-7.977249
-81.44618,69.613785,11.289006,-7.0333467,-14.547956,-2.785961,-17.310768,-7.6038933,-7.189684,-4.7888,-7.369558,1.7314906,-6.254768,-2.897782,-13.909514,-4.8749647,-9.3903,-2.7279842,-8.898233,-0.5352172,-6.8815727,-2.0712202,-3.6789455,4.147792,-0.120660886,3.7968078,-1.2612307,6.702523,2.4245842,7.732262,1.1740001,4.331596,-3.4233294,-1.9248139,-7.051874,-5.1793203,-12.265954,-9.723743,-12.923535,-9.853224
-9.405448,33.69746,-16.481152,-12.867878,-21.133972,-15.433754,-18.334171,-6.0374,-11.399894,-5.851786,-8.045383,2.4912746,-10.426033,-3.066473,-11.2282915,-2.3470848,-11.337293,-3.7936552,-9.993701,-4.7750177,-8.194569,2.15108,-5.3119755,1.0737231,1.5097494,8.67799,2.2871604,6.8507614,2.2856615,7.377749,1.216589,3.5649555,-4.155719,-0.33487886,-8.071192,-6.864671,-13.632007,-11.192135,-15.244306,-10.149006
-16.48291,23.570932,-15.6867695,-10.059345,-10.74558,-6.8072567,-12.61783,-1.8151741,-7.888326,1.1841005,-6.3487215,-1.3662393,-7.501565,-2.4303067,-7.9341364,-1.3794588,-9.017614,-4.4277515,-10.204376,-3.5274715,-8.202401,-0.47214958,-4.3537617,2.8759599,-0.29998115,4.9099126,0.4457404,7.3421006,2.2320719,5.7403603,0.51309097,3.2554832,-4.451588,-2.0269203,-9.788341,-7.209504,-12.3132515,-9.725563,-13.447226,-9.4141
-93.72395,71.36963,-16.568508,7.7392054,-23.057209,-15.248861,-21.325321,-2.3996954,-15.7864895,0.87715805,-6.6486645,-2.0222397,-8.2247505,-4.0290155,-11.5538845,-2.1473386,-8.80313,-4.422909,-8.182446,-0.53169644,-7.2535863,-0.2632773,-2.3599682,1.028682,-3.7515287,2.8286333,2.214538,5.940311,4.4485183,6.5572314,0.88215965,3.0850282,-4.5017953,-0.8698733,-8.010123,-7.1577473,-12.456311,-11.886889,-14.597035,-12.966517
-64.97435,61.41781,-14.746219,0.23953305,-11.266365,-6.740944,-14.995037,-5.124154,-7.1122646,1.2499866,-5.369035,-0.22388196,-4.255448,1.9081198,-9.255774,-3.2959597,-4.5397363,-5.078073,-9.507868,-2.592264,-4.72003,-1.9341986,-6.419589,0.71974874,-1.7123511,4.520008,0.7846492,5.943369,1.1018282,6.1264105,0.6240272,3.158234,-4.3873315,-1.4012774,-7.0650945,-5.697364,-12.22611,-10.149097,-15.269429,-9.290667
-61.685547,58.521595,-39.527126,6.0172195,-18.816963,-6.251519,-5.9388523,2.2111628,-3.596783,0.40450487,-2.5908432,3.7185314,-10.387107,3.9910355,-7.225786,0.83777744,-11.492412,-5.543817,-9.470977,-6.18948,-6.7098036,-2.3833911,-1.8601388,2.2901835,-2.9279287,6.2731028,0.39725986,7.0546722,2.0436897,7.125861,-0.61299515,-0.7652135,-5.6182857,-2.2258446,-6.917301,-6.669867,-14.254585,-10.106499,-11.699788,-7.07461
-99.032455,58.67357,-24.527378,-14.462222,-24.74997,-24.78504,-7.3216176,2.9467456,-1.3594444,5.186866,-5.028071,0.42022756,-2.9247253,1.9941583,-2.956052,-0.09677515,-9.867404,-5.2701664,-11.613932,-5.3628654,-6.4428215,2.9437373,-3.738579,0.8272965,-1.2659904,4.9299836,2.34891,8.891268,2.9820933,2.4296227,-4.044482,0.31263477,-2.4178028,0.18378381,-7.716946,-6.979588,-9.854616,-5.5595603,-8.554742,-6.837318
-44.239372,46.836487,-5.471964,-13.677321,-22.163052,-13.516373,-19.5178,-3.958329,-15.62377,-3.166137,-6.7701592,-2.738624,-6.1451564,-2.6195395,-10.452848,-2.3971024,-10.421552,-8.37832,-9.6245575,-0.30358127,-8.76416,-2.0546575,-4.820655,2.7740972,-0.5589803,8.870645,2.537006,7.988711,1.6616782,4.8112135,0.7684625,4.6560197,-2.5935452,0.43464997,-7.831418,-5.2487016,-13.595463,-11.048632,-14.789735,-10.119304
-68.042885,58.786304,-9.677412,-2.1307714,-18.40845,-4.7556014,-9.4597225,-7.1540766,-9.161945,0.49652264,-8.752847,-2.9249527,-12.1346035,-1.2135433,-4.18681,-2.309198,-6.0900087,-4.1144347,-10.0852585,-6.378603,-13.795792,-6.0928893,-7.3118796,2.1324131,2.5653887,7.935463,3.9032152,8.65759,2.655806,4.6475825,0.43806273,4.379766,-3.0501137,0.30602396,-8.144248,-8.936038,-14.4402275,-9.405015,-10.742897,-9.734883
-61.148853,26.38178,-13.8265085,-1.511888,-13.641581,-5.208757,-15.195431,-5.3133893,-8.625885,0.1955616,-6.0210648,1.023589,-5.4030895,-0.69927216,-7.3642793,-5.6517196,-12.346861,-4.5565386,-10.945589,-2.5489721,-5.997609,0.8422668,-4.3209105,1.4265639,-2.0942922,6.9356008,3.4191122,5.659809,1.5250366,6.209041,-2.9251635,0.15152895,-4.0877337,0.8080581,-8.23109,-5.4361844,-9.548274,-6.7683597,-13.734196,-10.31062
-179.52829,87.12628,5.5534153,-16.858458,-17.15834,-13.35024,-19.602291,-17.032719,-9.853518,-9.525773,-13.658225,-6.0941772,-6.2985783,-0.22173344,-11.280748,-2.962245,-9.68586,-3.760001,-10.371271,0.96017605,-9.089951,-2.9123173,-4.377098,3.5204911,-1.3084915,6.927746,3.004934,6.648961,3.6180315,8.896013,0.14304572,4.424701,-4.275581,-2.055609,-5.484266,-6.2498083,-11.754904,-10.618148,-14.9054575,-8.820647
-37.806225,25.440105,-13.120387,-15.565652,-17.312244,-22.111212,-9.56912,-4.214294,-7.9064865,5.5715003,-7.76162,2.2281046,-7.659221,1.3864553,-5.4200325,0.5002333,-7.312161,-0.49011025,-9.61141,-3.2445168,-9.303139,1.7246734,-6.2880397,2.4496436,-3.4734218,3.2156224,-3.0294857,7.256467,0.65777576,6.3282514,-1.0824497,2.2923446,-2.3740566,-0.4510048,-10.343388,-8.356929,-11.915787,-6.7630477,-11.188648,-9.841248
-58.014545,55.98272,-19.778578,-7.913135,-23.74882,-15.360175,-14.789868,-10.136462,-11.498818,-2.0027812,-8.732156,-1.137487,-7.542966,-3.232902,-7.304515,-6.7944527,-9.837549,-2.1417074,-9.686024,-5.6527624,-6.229025,-0.3469016,-5.2533474,4.799254,2.4580555,5.5376534,3.1961665,7.555081,3.0397437,7.126248,-0.35201195,3.0723114,-2.9734197,-1.9937053,-9.392298,-7.8779964,-13.458586,-8.432853,-12.716685,-9.409482
-80.5398,44.123936,-5.670572,-2.468477,-7.8479533,-2.2621791,-10.946404,6.6354814,-11.185873,-0.70327467,-6.6611724,-3.1908243,-7.104586,-2.5057027,-10.899024,-0.27011362,-8.191336,-5.179037,-11.855694,-2.6985571,-7.0670214,-1.707664,-6.4626327,-1.7943941,-4.2295017,4.8760004,5.276123,10.536661,4.59254,6.81138,-3.4941678,-0.47834364,-4.791852,2.294025,-4.7066903,-6.1179914,-14.94785,-10.74432,-11.757281,-6.829938
-81.65702,45.441326,-17.492384,-8.52824,-16.13527,-19.632576,-8.516674,-7.838049,-5.883443,1.3881224,-5.816343,3.7901444,-4.6499934,-1.7909083,-1.8278387,-2.316781,-8.750935,-2.1829476,-7.952117,-2.691924,-7.650235,1.9811512,-6.0593247,0.2808326,-0.28555012,3.592097,0.3416592,5.9384394,0.87425256,6.5348163,1.1414962,2.6900887,-3.659023,-2.3417037,-7.0984187,-6.5656357,-11.278381,-9.037422,-13.789865,-8.512061
-51.33189,43.36323,-8.709782,2.43878,-14.978081,-7.566937,-14.25694,-2.872883,-16.04847,-6.7299438,-11.233167,-8.049396,-9.95559,-3.5431066,-9.018013,-6.47426,-14.69756,-4.608168,-10.019907,-1.5236285,-7.203609,-1.7118325,-6.362013,1.7865219,0.24799748,4.8432565,2.557086,10.033432,6.743927,6.7487106,-0.6510256,4.330423,-1.9657696,1.8304676,-7.993891,-10.520088,-16.064356,-10.335707,-14.110625,-9.337163
-56.1255,39.932198,-8.149917,1.8910077,-4.9448295,-7.6751513,-18.16696,-1.630909,-12.164691,-0.6322,-3.5868819,-2.471356,-6.620973,-4.2090893,-12.371857,-3.753768,-10.231375,-4.094625,-8.217359,-2.7142804,-8.691187,-0.6050446,-4.297851,2.924959,0.3758678,6.749892,2.7234457,7.6527486,2.443696,6.602348,0.19159243,1.8290415,-5.8053403,-3.7061987,-8.660891,-5.912493,-11.274872,-9.066685,-13.716565,-8.980333
6.936283,28.56602,-15.43901,-8.654351,-13.833262,-13.476316,-15.459713,-7.1288667,-15.450767,1.5943856,-11.80859,1.8110646,-6.3910227,0.091395356,-4.7809596,0.3503119,-7.443808,-2.1229982,-10.420249,-5.579198,-9.8060255,-1.9629079,-8.494821,3.2421262,-1.6663035,4.9244194,1.1824795,8.91796,3.5800526,6.5214853,0.21904673,2.2806807,-3.5604532,-0.02180792,-8.541678,-7.699603,-14.6832695,-8.5992365,-13.119208,-9.466363
-93.64103,25.686909,15.192372,-13.697065,-5.0507336,-8.034261,-19.017292,-9.080607,-7.1588497,7.1405063,-4.361867,1.8889685,-7.865053,-0.91151226,-2.8324065,1.831425,-4.575028,5.2766075,-6.946353,-4.014908,-6.1544876,-4.461436,-10.273034,1.9547266,-2.8818316,-0.21573937,-1.1328455,5.705042,0.96755034,7.296556,-0.40019462,1.361023,-3.014472,-0.086558424,-6.7301908,-5.640293,-11.072771,-7.19062,-9.8933735,-6.41663
-88.61237,51.705822,-4.3593993,3.535765,-3.2374172,-13.593674,-21.67476,-4.972784,-11.935332,0.10908938,-9.000391,-2.1914616,-7.29239,-1.7772055,-11.874824,-2.1975842,-12.393379,-5.526009,-11.337705,-1.8624135,-6.467026,0.09354519,-3.4794416,3.2217064,-3.4297523,5.923635,0.2644755,8.185489,3.9877346,6.5218234,0.63000166,2.875992,-5.135207,-2.2799528,-8.043783,-7.496435,-11.809269,-6.942138,-12.830434,-9.902789
-103.69926,64.178314,9.586542,-8.600298,-4.8306212,0.54316866,-11.830508,-0.4696257,-10.333378,0.37930635,-2.078534,-0.29908425,-7.1265225,-0.770457,-8.786728,-0.06969799,-5.92771,-3.9496033,-9.895055,-5.706107,-11.491671,-3.89,-8.122318,0.8454982,-1.0337514,4.5523643,1.8054575,8.599978,4.2661343,8.380138,1.5227727,1.2675304,-3.0573297,-2.8656275,-7.9681063,-5.703634,-12.197969,-9.371196,-12.230933,-9.754728
-26.672792,40.674625,-20.953176,-12.8705,-11.124722,-16.39522,-8.697488,-0.25647557,-4.5483527,2.5071902,-10.6436405,-3.8385406,-10.060377,1.6049926,-8.143287,-5.893518,-11.699986,-2.1993687,-6.16927,-4.310657,-9.067359,0.42526183,-1.1726305,2.631284,-3.2029572,3.547671,2.166547,8.160442,-0.49198025,5.150831,0.93570435,2.431427,-5.419198,-1.8562968,-6.837828,-5.7978616,-11.731469,-9.280989,-14.392962,-11.503006
-81.2566,89.091095,-23.184986,-11.618762,-15.556011,-7.041751,-22.6703,-8.865919,-11.461504,-2.2027998,-9.890912,-4.2725515,-8.601823,0.7154229,-12.505729,-0.85722184,-8.2256155,-4.8733673,-11.666007,-5.0525603,-8.466733,-3.5418432,-3.6309505,3.3822625,-0.3898678,5.6686068,2.4818122,7.15858,5.242336,7.2980127,0.2762829,3.3265443,-0.38290596,0.12220373,-6.0003476,-6.6637926,-12.039565,-10.430303,-13.5946865,-8.905384
-79.410515,35.964043,-29.617395,-0.31145895,-14.404886,-9.340872,-19.988054,1.1759481,-8.43153,1.813674,-0.6215742,0.19368759,-7.8107877,-2.326521,-8.402832,-1.2127959,-9.71381,-2.9711802,-9.317512,-4.5362315,-10.725404,-1.3966907,-6.6420293,0.52573186,-1.6951646,7.7936206,0.8490763,5.6617327,1.2700998,8.169927,0.83935535,3.2149234,-3.746135,-1.8346946,-7.4435225,-6.3001246,-12.696942,-9.790575,-12.86702,-8.151314
-23.125477,45.3425,-21.344889,2.6197128,-14.880243,4.17104,-6.6334257,8.336354,-5.6779485,0.33545431,-5.231915,3.8540473,-4.105621,1.1134295,-8.113703,-4.0834937,-9.35899,-2.6731508,-11.15131,-5.225453,-8.15766,-1.6221864,-6.158216,0.08149779,-4.2661433,3.497829,-0.67091256,5.7808986,2.032432,4.4286394,-1.605106,3.247892,-4.1277986,-2.1094217,-7.650292,-2.9875228,-10.081448,-9.218242,-16.030977,-11.335033
-13.772875,26.937765,-13.842337,-3.8091817,-7.8627825,-4.664829,-9.530785,-4.0125537,-8.055303,0.90670043,-8.806935,-2.1689427,-6.0320954,-0.6954912,-6.298849,0.08072602,-7.770494,-2.4922216,-8.688109,-4.6560607,-10.042851,-2.0226707,-6.309822,4.3057604,0.5414069,5.990892,0.9076517,6.774026,1.5678377,6.386973,-1.183372,2.443314,-3.3775818,-0.99101627,-10.436142,-8.463127,-14.291386,-9.654636,-12.449823,-8.517415
-61.065643,42.19151,-22.348366,13.390661,-12.950701,-7.2746,1.8049401,4.0930357,-8.986094,6.878455,-7.274169,0.45010242,-9.780952,-4.7084475,-5.8786917,-6.561019,-11.350709,-3.491208,-12.937731,-5.0591545,-7.3492794,-4.065818,-7.6925855,4.0871797,-0.48261532,5.381294,2.0982206,5.697225,1.8674115,6.864502,2.698477,3.9859598,-4.1798835,-1.718796,-8.98323,-6.0932565,-12.129925,-8.239409,-12.08551,-7.8505793
-46.70389,29.282507,-19.862175,-14.123549,-11.14467,-13.167736,-18.102602,-4.317376,-10.747801,-8.825367,-9.844499,-5.6752315,-6.1429815,-0.47074398,-12.084801,-4.9631248,-11.210502,-6.147026,-10.855045,-3.6089108,-9.033767,-2.1851046,-1.014714,5.2764893,-0.9913201,4.959994,4.3593874,10.105143,5.3947916,9.672797,-0.25312284,2.7900798,-5.327438,-1.8669256,-6.7327814,-3.7380018,-11.758967,-10.362699,-14.95691,-8.750621
-99.32321,66.75293,-3.609276,-8.528072,-18.667906,-7.865988,-18.348658,-4.935368,-13.627998,-6.297998,-4.2291365,-4.217076,-8.615857,-0.63279414,-8.813872,-1.4168396,-6.8710685,-4.9589205,-10.633348,-4.6095266,-6.9814506,-2.7135432,-4.9893103,6.2211633,0.26123804,6.750701,2.698262,5.54009,3.724403,6.3083825,1.3104391,2.6309679,-3.6809793,-1.0997331,-5.698092,-6.2303305,-13.56709,-10.362096,-12.318418,-6.853391
-61.17419,77.71244,-20.930542,3.712738,-18.440767,-14.2165365,-11.640226,-3.2624164,-12.457297,-5.6894183,3.1125903,1.4579692,-11.807532,3.979247,-10.534279,-0.44245774,-7.8388953,-6.3864126,-5.1656313,-4.285271,-11.263993,-0.0803443,-2.957132,1.4245573,-0.50809854,5.4658237,1.4917401,7.1048126,1.1651744,3.662816,0.8468496,2.138642,-6.7180004,-1.8830601,-8.817113,-5.7691083,-9.069886,-10.714945,-16.307882,-12.243993
-77.056564,69.69088,-22.565344,-16.373726,-10.677583,-15.823671,-19.137894,-1.4588407,-11.532729,-4.776822,-6.1625094,-4.784614,-5.7560925,-1.9180435,-5.9599633,-3.4873562,-11.418762,-5.3431773,-10.738733,-5.023113,-9.259809,-0.62287813,-3.7277503,3.3883467,0.5077931,2.6504605,3.433927,11.183696,3.1773884,5.5957584,0.8386064,4.0973754,-5.673196,-2.6830788,-7.087675,-4.024375,-11.374198,-10.468187,-14.871144,-10.887078
-88.86381,71.43498,-23.392958,-14.4597025,-12.378132,-6.098445,-21.387438,-4.390882,-12.5635,-0.944582,-5.7850595,-0.55087316,-4.4827905,-0.8453501,-8.505723,-0.8481403,-10.778098,-4.6079106,-6.8152266,-4.4093623,-6.296258,-3.65999,-1.954584,5.313808,0.74555606,6.4615054,2.998958,6.8289533,-0.59115654,4.207789,-0.6327693,2.6541278,-2.7284973,-1.9992404,-7.214636,-5.563185,-12.200279,-11.02079,-16.09822,-9.310053
-25.589777,64.88272,-37.277653,-9.476782,-10.05373,-7.74855,-17.613308,-0.98364687,-13.841567,-3.6036603,-6.2418675,-7.090603,-9.81166,2.292419,-9.290367,-3.835079,-11.327324,-6.5852733,-11.536951,-3.6738386,-7.1674623,-3.4479458,-5.8709054,1.5545706,1.0120251,5.744664,0.042194348,4.2299223,1.9511772,10.031977,2.1776795,5.474993,-2.6582253,-2.4533567,-8.47849,-6.7045355,-11.733291,-10.898706,-15.441062,-8.88935
-82.46295,58.10383,-8.521668,-4.745802,-3.2156227,-12.958635,-7.96149,-6.0058527,-17.227526,-3.3195572,-16.592451,-4.9386477,-12.161852,-2.448981,-6.161684,-8.195063,-16.126308,-5.5857825,-10.352859,-5.6044974,-9.316898,-1.5722688,-8.095472,4.1674623,1.0377095,9.568346,2.6760776,8.193039,2.2191978,4.2971134,1.033769,4.1050296,-1.6134385,-1.200927,-8.046455,-4.689652,-12.080225,-8.103489,-14.902732,-11.535228
-33.14057,41.77248,-23.921747,1.6279038,-9.390019,-4.3463855,-19.156038,-1.7535866,-7.60452,-2.1278443,-4.17158,-5.014666,-8.357491,-3.7002628,-12.961739,-4.03247,-8.125855,0.0022718303,-9.711912,-3.2026982,-6.5007677,-3.1850476,-5.4429097,2.5032203,-3.5589905,1.4080989,1.0567245,7.2380037,3.3991697,8.951288,1.8053273,4.4503036,-3.6757207,-2.0856426,-8.531587,-5.7748337,-12.153702,-9.714477,-15.864543,-11.545578
3.062579,19.014574,-32.419212,16.743813,-9.325627,-8.04297,-12.439005,-6.931812,-8.69893,2.2881877,-10.085467,-3.6550522,-4.742023,-0.8376078,-10.726312,-4.1837463,-10.566922,-6.2503567,-12.006518,-5.6887617,-10.58508,-3.3460898,-5.5291476,2.191239,-1.5029718,4.641478,1.0604771,8.032923,2.9655557,6.6413374,-1.5385102,3.2750742,-4.518826,-2.2714272,-6.7398643,-4.5072346,-13.012735,-10.321924,-15.529062,-11.18943
-28.020994,56.968094,-28.615953,4.161581,-5.4396462,-7.43443,-22.220358,-4.864514,-3.565209,-0.3009624,-13.074128,-7.520836,-10.998307,-5.4694138,-13.531466,-4.3120246,-11.272142,-3.1398215,-7.169761,-0.6031645,-8.198583,-4.5097246,-7.431681,0.6635809,-1.6212636,7.972531,1.6750575,7.783916,5.278642,12.801829,3.867983,1.7434578,-5.3052278,-2.373874,-7.087516,-6.28802,-15.632181,-12.300705,-13.661983,-7.766886
